=== Suite started at 2022-07-15 12:02:08
=== Starting test, 1586 test cases
=cases         1586
=ended         2022-07-15 12:02:12
=result        ok
=elapsed       0.278258
=case          ejabberd_SUITE:disco
=logfile       ejabberd_suite.disco.1203.html
=started       2022-07-15 12:02:11
=ended         2022-07-15 12:02:12
=result        ok
=elapsed       0.227541
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.1507.html
=group_props   [{name,anonymous},parallel]
=started       2022-07-15 12:02:12
=ended         2022-07-15 12:02:12
=result        ok
=elapsed       3.0e-6
=group_time    0.592s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2450.html
=group_props   [{name,presence_and_s2s},sequence]
=started       2022-07-15 12:02:12
=ended         2022-07-15 12:02:12
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:test_auth_fail
=logfile       ejabberd_suite.test_auth_fail.2466.html
=started       2022-07-15 12:02:12
=ended         2022-07-15 12:02:12
=result        ok
=elapsed       0.002778
=case          ejabberd_SUITE:presence
=logfile       ejabberd_suite.presence.html
=started       2022-07-15 12:02:12
=ended         2022-07-15 12:02:12
=result        ok
=elapsed       0.10232
=case          ejabberd_SUITE:s2s_dialback
=logfile       ejabberd_suite.s2s_dialback.html
=started       2022-07-15 12:02:12
=ended         2022-07-15 12:02:12
=result        ok
=elapsed       0.207436
=case          ejabberd_SUITE:s2s_optional
=logfile       ejabberd_suite.s2s_optional.html
=started       2022-07-15 12:02:12
=ended         2022-07-15 12:02:12
=result        ok
=elapsed       0.160123
=case          ejabberd_SUITE:s2s_required
=logfile       ejabberd_suite.s2s_required.html
=started       2022-07-15 12:02:12
=ended         2022-07-15 12:02:12
=result        ok
=elapsed       0.147004
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.1635.html
=group_props   [{name,presence_and_s2s},sequence]
=started       2022-07-15 12:02:12
=ended         2022-07-15 12:02:12
=result        ok
=elapsed       5.0e-6
=group_time    0.831s
=case          ejabberd_SUITE:auth_external
=logfile       ejabberd_suite.auth_external.html
=started       2022-07-15 12:02:12
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.006781
=case          ejabberd_SUITE:auth_external_no_jid
=logfile       ejabberd_suite.auth_external_no_jid.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.005388
=case          ejabberd_SUITE:auth_external_no_user
=logfile       ejabberd_suite.auth_external_no_user.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.005503
=case          ejabberd_SUITE:auth_external_malformed_jid
=logfile       ejabberd_suite.auth_external_malformed_jid.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.00472
=case          ejabberd_SUITE:auth_external_wrong_jid
=logfile       ejabberd_suite.auth_external_wrong_jid.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.005285
=case          ejabberd_SUITE:auth_external_wrong_server
=logfile       ejabberd_suite.auth_external_wrong_server.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.005095
=case          ejabberd_SUITE:auth_external_invalid_cert
=logfile       ejabberd_suite.auth_external_invalid_cert.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.007491
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.1699.html
=group_props   [{name,jidprep_single},sequence]
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:jidprep_feature_enabled
=logfile       ejabberd_suite.jidprep_feature_enabled.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.102445
=case          ejabberd_SUITE:jidprep_normalize_jid
=logfile       ejabberd_suite.jidprep_normalize_jid.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.107839
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.1731.html
=group_props   [{name,jidprep_single},sequence]
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       2.0e-5
=group_time    0.309s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2786.html
=group_props   [{name,sm_single},sequence]
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:sm_feature_enabled
=logfile       ejabberd_suite.sm_feature_enabled.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.101835
=case          ejabberd_SUITE:sm_enable
=logfile       ejabberd_suite.sm_enable.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.016629
=case          ejabberd_SUITE:sm_resume
=logfile       ejabberd_suite.sm_resume.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:13
=result        ok
=elapsed       0.023294
=case          ejabberd_SUITE:sm_resume_failed
=logfile       ejabberd_suite.sm_resume_failed.html
=started       2022-07-15 12:02:13
=ended         2022-07-15 12:02:18
=result        ok
=elapsed       5.002262
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2866.html
=group_props   [{name,sm_single},sequence]
=started       2022-07-15 12:02:18
=ended         2022-07-15 12:02:18
=result        ok
=elapsed       6.0e-6
=group_time    5.297s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2882.html
=group_props   [{name,sm_master_slave},sequence]
=started       2022-07-15 12:02:18
=ended         2022-07-15 12:02:18
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2898.html
=group_props   [{name,sm_queue_limit},parallel]
=started       2022-07-15 12:02:18
=ended         2022-07-15 12:02:18
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:sm_queue_limit_master
=logfile       ejabberd_suite.sm_queue_limit_master.2914.html
=started       2022-07-15 12:02:18
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       0.210895
=case          ejabberd_SUITE:sm_queue_limit_slave
=logfile       ejabberd_suite.sm_queue_limit_slave.2930.html
=started       2022-07-15 12:02:18
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       0.106527
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2978.html
=group_props   [{name,sm_queue_limit},parallel]
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       4.0e-6
=group_time    0.273s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.1827.html
=group_props   [{name,sm_queue_limit_detached},parallel]
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:sm_queue_limit_detached_master
=logfile       ejabberd_suite.sm_queue_limit_detached_master.1843.html
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       0.110252
=case          ejabberd_SUITE:sm_queue_limit_detached_slave
=logfile       ejabberd_suite.sm_queue_limit_detached_slave.1859.html
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       0.001213
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3010.html
=group_props   [{name,sm_queue_limit_detached},parallel]
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       3.0e-6
=group_time    0.170s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3026.html
=group_props   [{name,sm_master_slave},sequence]
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       3.0e-6
=group_time    0.525s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3042.html
=group_props   [{name,muc_single},sequence]
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_service_presence_error
=logfile       ejabberd_suite.muc_service_presence_error.html
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       0.103719
=case          ejabberd_SUITE:muc_service_message_error
=logfile       ejabberd_suite.muc_service_message_error.html
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       0.120317
=case          ejabberd_SUITE:muc_service_unknown_ns_iq_error
=logfile       ejabberd_suite.muc_service_unknown_ns_iq_error.html
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:19
=result        ok
=elapsed       0.103931
=case          ejabberd_SUITE:muc_service_iq_set_error
=logfile       ejabberd_suite.muc_service_iq_set_error.html
=started       2022-07-15 12:02:19
=ended         2022-07-15 12:02:20
=result        ok
=elapsed       0.111518
=case          ejabberd_SUITE:muc_service_improper_iq_error
=logfile       ejabberd_suite.muc_service_improper_iq_error.html
=started       2022-07-15 12:02:20
=ended         2022-07-15 12:02:20
=result        ok
=elapsed       0.106513
=case          ejabberd_SUITE:muc_service_features
=logfile       ejabberd_suite.muc_service_features.html
=started       2022-07-15 12:02:20
=ended         2022-07-15 12:02:20
=result        ok
=elapsed       0.102736
=case          ejabberd_SUITE:muc_service_disco_info_node_error
=logfile       ejabberd_suite.muc_service_disco_info_node_error.html
=started       2022-07-15 12:02:20
=ended         2022-07-15 12:02:20
=result        ok
=elapsed       0.10182
=case          ejabberd_SUITE:muc_service_disco_items
=logfile       ejabberd_suite.muc_service_disco_items.html
=started       2022-07-15 12:02:20
=ended         2022-07-15 12:02:20
=result        ok
=elapsed       0.127077
=case          ejabberd_SUITE:muc_service_unique
=logfile       ejabberd_suite.muc_service_unique.html
=started       2022-07-15 12:02:20
=ended         2022-07-15 12:02:20
=result        ok
=elapsed       0.101686
=case          ejabberd_SUITE:muc_service_vcard
=logfile       ejabberd_suite.muc_service_vcard.html
=started       2022-07-15 12:02:20
=ended         2022-07-15 12:02:20
=result        ok
=elapsed       0.103299
=case          ejabberd_SUITE:muc_configure_non_existent
=logfile       ejabberd_suite.muc_configure_non_existent.html
=started       2022-07-15 12:02:20
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       0.112092
=case          ejabberd_SUITE:muc_cancel_configure_non_existent
=logfile       ejabberd_suite.muc_cancel_configure_non_existent.html
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       0.102243
=case          ejabberd_SUITE:muc_service_subscriptions
=logfile       ejabberd_suite.muc_service_subscriptions.html
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       0.128626
=case          ejabberd_SUITE:muc_set_room_affiliation
=logfile       ejabberd_suite.muc_set_room_affiliation.html
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       0.204643
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2243.html
=group_props   [{name,muc_single},sequence]
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       5.0e-6
=group_time    2.111s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3362.html
=group_props   [{name,muc_master_slave},sequence]
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3378.html
=group_props   [{name,muc_register},parallel]
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_register_master
=logfile       ejabberd_suite.muc_register_master.3394.html
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       0.117984
=case          ejabberd_SUITE:muc_register_slave
=logfile       ejabberd_suite.muc_register_slave.3410.html
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       0.116343
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3442.html
=group_props   [{name,muc_register},parallel]
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       3.0e-6
=group_time    0.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3458.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:21
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_groupchat_msg_master
=logfile       ejabberd_suite.muc_groupchat_msg_master.3474.html
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       0.115824
=case          ejabberd_SUITE:muc_groupchat_msg_slave
=logfile       ejabberd_suite.muc_groupchat_msg_slave.3490.html
=started       2022-07-15 12:02:21
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       0.115066
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2339.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       4.0e-6
=group_time    0.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2355.html
=group_props   [{name,muc_private_msg},parallel]
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:muc_private_msg_master
=logfile       ejabberd_suite.muc_private_msg_master.2371.html
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       0.108461
=case          ejabberd_SUITE:muc_private_msg_slave
=logfile       ejabberd_suite.muc_private_msg_slave.2387.html
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       0.108195
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3618.html
=group_props   [{name,muc_private_msg},parallel]
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       4.0e-6
=group_time    0.172s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3634.html
=group_props   [{name,muc_set_subject},parallel]
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_set_subject_master
=logfile       ejabberd_suite.muc_set_subject_master.3650.html
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       0.112698
=case          ejabberd_SUITE:muc_set_subject_slave
=logfile       ejabberd_suite.muc_set_subject_slave.3666.html
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       0.112327
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2451.html
=group_props   [{name,muc_set_subject},parallel]
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       4.0e-6
=group_time    0.177s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2467.html
=group_props   [{name,muc_history},parallel]
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_history_master
=logfile       ejabberd_suite.muc_history_master.2483.html
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       0.140974
=case          ejabberd_SUITE:muc_history_slave
=logfile       ejabberd_suite.muc_history_slave.2499.html
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       0.139614
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3746.html
=group_props   [{name,muc_history},parallel]
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       4.0e-6
=group_time    0.204s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3762.html
=group_props   [{name,muc_invite},parallel]
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_invite_master
=logfile       ejabberd_suite.muc_invite_master.3778.html
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       0.106184
=case          ejabberd_SUITE:muc_invite_slave
=logfile       ejabberd_suite.muc_invite_slave.2579.html
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       0.104503
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2627.html
=group_props   [{name,muc_invite},parallel]
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       4.0e-6
=group_time    0.168s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2643.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:22
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_invite_members_only_master
=logfile       ejabberd_suite.muc_invite_members_only_master.2659.html
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       0.106625
=case          ejabberd_SUITE:muc_invite_members_only_slave
=logfile       ejabberd_suite.muc_invite_members_only_slave.2675.html
=started       2022-07-15 12:02:22
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       0.104718
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3890.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       3.0e-6
=group_time    0.169s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3906.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_invite_password_protected_master
=logfile       ejabberd_suite.muc_invite_password_protected_master.3922.html
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       0.106142
=case          ejabberd_SUITE:muc_invite_password_protected_slave
=logfile       ejabberd_suite.muc_invite_password_protected_slave.3938.html
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       0.10526
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2771.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       4.0e-6
=group_time    0.169s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2787.html
=group_props   [{name,muc_voice_request},parallel]
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_voice_request_master
=logfile       ejabberd_suite.muc_voice_request_master.2803.html
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       0.115489
=case          ejabberd_SUITE:muc_voice_request_slave
=logfile       ejabberd_suite.muc_voice_request_slave.2819.html
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       0.116081
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2883.html
=group_props   [{name,muc_voice_request},parallel]
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       4.0e-6
=group_time    0.180s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2899.html
=group_props   [{name,muc_change_role},parallel]
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:muc_change_role_master
=logfile       ejabberd_suite.muc_change_role_master.2915.html
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       0.114172
=case          ejabberd_SUITE:muc_change_role_slave
=logfile       ejabberd_suite.muc_change_role_slave.2931.html
=started       2022-07-15 12:02:23
=ended         2022-07-15 12:02:23
=result        ok
=elapsed       0.111446
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2979.html
=group_props   [{name,muc_change_role},parallel]
