=== Suite started at 2023-12-27 06:52:28
=== Starting test, 1586 test cases
=cases         1586
=started       2023-12-27 06:52:42
=ended         2023-12-27 06:52:42
=result        ok
=elapsed       0.211833
=case          ejabberd_SUITE:muc_service_unknown_ns_iq_error
=logfile       ejabberd_suite.muc_service_unknown_ns_iq_error.html
=started       2023-12-27 06:52:42
=ended         2023-12-27 06:52:42
=result        ok
=elapsed       0.190022
=case          ejabberd_SUITE:muc_service_iq_set_error
=logfile       ejabberd_suite.muc_service_iq_set_error.html
=started       2023-12-27 06:52:42
=ended         2023-12-27 06:52:42
=result        ok
=elapsed       0.329767
=case          ejabberd_SUITE:muc_service_improper_iq_error
=logfile       ejabberd_suite.muc_service_improper_iq_error.html
=started       2023-12-27 06:52:42
=ended         2023-12-27 06:52:43
=result        ok
=elapsed       0.275751
=case          ejabberd_SUITE:muc_service_features
=logfile       ejabberd_suite.muc_service_features.html
=started       2023-12-27 06:52:43
=ended         2023-12-27 06:52:43
=result        ok
=elapsed       0.102411
=case          ejabberd_SUITE:muc_service_disco_info_node_error
=logfile       ejabberd_suite.muc_service_disco_info_node_error.html
=started       2023-12-27 06:52:43
=ended         2023-12-27 06:52:43
=result        ok
=elapsed       0.102144
=case          ejabberd_SUITE:muc_service_disco_items
=logfile       ejabberd_suite.muc_service_disco_items.html
=started       2023-12-27 06:52:43
=ended         2023-12-27 06:52:43
=result        ok
=elapsed       0.132966
=case          ejabberd_SUITE:muc_service_unique
=logfile       ejabberd_suite.muc_service_unique.html
=started       2023-12-27 06:52:43
=ended         2023-12-27 06:52:43
=result        ok
=elapsed       0.10229
=case          ejabberd_SUITE:muc_service_vcard
=logfile       ejabberd_suite.muc_service_vcard.html
=started       2023-12-27 06:52:43
=ended         2023-12-27 06:52:43
=result        ok
=elapsed       0.103218
=case          ejabberd_SUITE:muc_configure_non_existent
=logfile       ejabberd_suite.muc_configure_non_existent.html
=started       2023-12-27 06:52:43
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       0.11742
=case          ejabberd_SUITE:muc_cancel_configure_non_existent
=logfile       ejabberd_suite.muc_cancel_configure_non_existent.html
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       0.102908
=case          ejabberd_SUITE:muc_service_subscriptions
=logfile       ejabberd_suite.muc_service_subscriptions.html
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       0.13693
=case          ejabberd_SUITE:muc_set_room_affiliation
=logfile       ejabberd_suite.muc_set_room_affiliation.html
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       0.228836
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4194.html
=group_props   [{name,muc_single},sequence]
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       3.0e-6
=group_time    2.758s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4226.html
=group_props   [{name,muc_master_slave},sequence]
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3331.html
=group_props   [{name,muc_register},parallel]
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:muc_register_master
=logfile       ejabberd_suite.muc_register_master.3363.html
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       0.124337
=case          ejabberd_SUITE:muc_register_slave
=logfile       ejabberd_suite.muc_register_slave.3395.html
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       0.122713
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3459.html
=group_props   [{name,muc_register},parallel]
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       3.0e-6
=group_time    0.179s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4322.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:44
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:muc_groupchat_msg_master
=logfile       ejabberd_suite.muc_groupchat_msg_master.4354.html
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       0.135494
=case          ejabberd_SUITE:muc_groupchat_msg_slave
=logfile       ejabberd_suite.muc_groupchat_msg_slave.4386.html
=started       2023-12-27 06:52:44
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       0.133357
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4514.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       2.0e-6
=group_time    0.191s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4546.html
=group_props   [{name,muc_private_msg},parallel]
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:muc_private_msg_master
=logfile       ejabberd_suite.muc_private_msg_master.4578.html
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       0.156132
=case          ejabberd_SUITE:muc_private_msg_slave
=logfile       ejabberd_suite.muc_private_msg_slave.4610.html
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       0.153055
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4706.html
=group_props   [{name,muc_private_msg},parallel]
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       2.0e-6
=group_time    0.210s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4738.html
=group_props   [{name,muc_set_subject},parallel]
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       2.0e-6
=case          ejabberd_SUITE:muc_set_subject_master
=logfile       ejabberd_suite.muc_set_subject_master.4770.html
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       0.117179
=case          ejabberd_SUITE:muc_set_subject_slave
=logfile       ejabberd_suite.muc_set_subject_slave.4802.html
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       0.116109
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4866.html
=group_props   [{name,muc_set_subject},parallel]
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       3.0e-6
=group_time    0.172s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4898.html
=group_props   [{name,muc_history},parallel]
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       2.0e-6
=case          ejabberd_SUITE:muc_history_master
=logfile       ejabberd_suite.muc_history_master.4930.html
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       0.152799
=case          ejabberd_SUITE:muc_history_slave
=logfile       ejabberd_suite.muc_history_slave.4962.html
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       0.152037
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5026.html
=group_props   [{name,muc_history},parallel]
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       2.0e-6
=group_time    0.208s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5058.html
=group_props   [{name,muc_invite},parallel]
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_invite_master
=logfile       ejabberd_suite.muc_invite_master.5090.html
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       0.106842
=case          ejabberd_SUITE:muc_invite_slave
=logfile       ejabberd_suite.muc_invite_slave.5122.html
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       0.147939
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3140.html
=group_props   [{name,muc_invite},parallel]
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:45
=result        ok
=elapsed       3.0e-6
=group_time    0.204s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3172.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2023-12-27 06:52:45
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:muc_invite_members_only_master
=logfile       ejabberd_suite.muc_invite_members_only_master.3204.html
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       0.108411
=case          ejabberd_SUITE:muc_invite_members_only_slave
=logfile       ejabberd_suite.muc_invite_members_only_slave.3236.html
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       0.106306
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3268.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       3.0e-6
=group_time    0.164s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3300.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_invite_password_protected_master
=logfile       ejabberd_suite.muc_invite_password_protected_master.3332.html
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       0.148217
=case          ejabberd_SUITE:muc_invite_password_protected_slave
=logfile       ejabberd_suite.muc_invite_password_protected_slave.3364.html
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       0.106896
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3460.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       2.0e-6
=group_time    0.203s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3492.html
=group_props   [{name,muc_voice_request},parallel]
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_voice_request_master
=logfile       ejabberd_suite.muc_voice_request_master.3524.html
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       0.126599
=case          ejabberd_SUITE:muc_voice_request_slave
=logfile       ejabberd_suite.muc_voice_request_slave.3875.html
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       0.123484
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4003.html
=group_props   [{name,muc_voice_request},parallel]
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       2.0e-6
=group_time    0.183s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4035.html
=group_props   [{name,muc_change_role},parallel]
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_change_role_master
=logfile       ejabberd_suite.muc_change_role_master.4067.html
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       0.118519
=case          ejabberd_SUITE:muc_change_role_slave
=logfile       ejabberd_suite.muc_change_role_slave.4099.html
=started       2023-12-27 06:52:46
=ended         2023-12-27 06:52:46
=result        ok
=elapsed       0.116517
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4195.html
