=== Suite started at 2024-12-18 20:04:42
=== Starting test, 1598 test cases
=cases         1598
=case          ejabberd_SUITE:s2s_required
=logfile       ejabberd_suite.s2s_required.html
=started       2024-12-18 20:04:47
=ended         2024-12-18 20:04:47
=result        ok
=elapsed       0.150650s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3042.html
=group_props   [{name,presence_and_s2s},sequence]
=started       2024-12-18 20:04:47
=ended         2024-12-18 20:04:47
=result        ok
=elapsed       0.000003s
=group_time    0.858s
=case          ejabberd_SUITE:auth_external
=logfile       ejabberd_suite.auth_external.html
=started       2024-12-18 20:04:47
=ended         2024-12-18 20:04:47
=result        ok
=elapsed       0.006273s
=case          ejabberd_SUITE:auth_external_no_jid
=logfile       ejabberd_suite.auth_external_no_jid.html
=started       2024-12-18 20:04:47
=ended         2024-12-18 20:04:47
=result        ok
=elapsed       0.006099s
=case          ejabberd_SUITE:auth_external_no_user
=logfile       ejabberd_suite.auth_external_no_user.html
=started       2024-12-18 20:04:47
=ended         2024-12-18 20:04:47
=result        ok
=elapsed       0.006099s
=case          ejabberd_SUITE:auth_external_malformed_jid
=logfile       ejabberd_suite.auth_external_malformed_jid.html
=started       2024-12-18 20:04:47
=ended         2024-12-18 20:04:47
=result        ok
=elapsed       0.005271s
=case          ejabberd_SUITE:auth_external_wrong_jid
=logfile       ejabberd_suite.auth_external_wrong_jid.html
=started       2024-12-18 20:04:47
=ended         2024-12-18 20:04:47
=result        ok
=elapsed       0.005312s
=case          ejabberd_SUITE:auth_external_wrong_server
=logfile       ejabberd_suite.auth_external_wrong_server.html
=started       2024-12-18 20:04:47
=ended         2024-12-18 20:04:47
=result        ok
=elapsed       0.004854s
=case          ejabberd_SUITE:auth_external_invalid_cert
=logfile       ejabberd_suite.auth_external_invalid_cert.html
=started       2024-12-18 20:04:47
=ended         2024-12-18 20:04:47
=result        ok
=elapsed       0.005224s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2051.html
=group_props   [{name,commands_single},sequence]
=started       2024-12-18 20:04:47
=ended         2024-12-18 20:04:48
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:commands_setup
=logfile       ejabberd_suite.commands_setup.html
=started       2024-12-18 20:04:48
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       1.241327s
=case          ejabberd_SUITE:commands_ejabberdctl
=logfile       ejabberd_suite.commands_ejabberdctl.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.008464s
=case          ejabberd_SUITE:commands_http_integer
=logfile       ejabberd_suite.commands_http_integer.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.001166s
=case          ejabberd_SUITE:commands_http_string
=logfile       ejabberd_suite.commands_http_string.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.001871s
=case          ejabberd_SUITE:commands_http_binary
=logfile       ejabberd_suite.commands_http_binary.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.000584s
=case          ejabberd_SUITE:commands_http_atom
=logfile       ejabberd_suite.commands_http_atom.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.001267s
=case          ejabberd_SUITE:commands_http_rescode
=logfile       ejabberd_suite.commands_http_rescode.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.002651s
=case          ejabberd_SUITE:commands_http_restuple
=logfile       ejabberd_suite.commands_http_restuple.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.046531s
=case          ejabberd_SUITE:commands_http_list
=logfile       ejabberd_suite.commands_http_list.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.001593s
=case          ejabberd_SUITE:commands_http_tuple
=logfile       ejabberd_suite.commands_http_tuple.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.001557s
=case          ejabberd_SUITE:commands_http_list_tuple
=logfile       ejabberd_suite.commands_http_list_tuple.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.001518s
=case          ejabberd_SUITE:commands_http_list_tuple_map
=logfile       ejabberd_suite.commands_http_list_tuple_map.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.000801s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2403.html
=group_props   [{name,commands_single},sequence]
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.000009s
=group_time    1.807s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2435.html
=group_props   [{name,jidprep_single},sequence]
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:jidprep_feature_enabled
=logfile       ejabberd_suite.jidprep_feature_enabled.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:49
=result        ok
=elapsed       0.102347s
=case          ejabberd_SUITE:jidprep_normalize_jid
=logfile       ejabberd_suite.jidprep_normalize_jid.html
=started       2024-12-18 20:04:49
=ended         2024-12-18 20:04:50
=result        ok
=elapsed       0.109543s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3618.html
=group_props   [{name,jidprep_single},sequence]
=started       2024-12-18 20:04:50
=ended         2024-12-18 20:04:50
=result        ok
=elapsed       0.000002s
=group_time    0.294s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3650.html
=group_props   [{name,sm_single},sequence]
=started       2024-12-18 20:04:50
=ended         2024-12-18 20:04:50
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:sm_feature_enabled
=logfile       ejabberd_suite.sm_feature_enabled.html
=started       2024-12-18 20:04:50
=ended         2024-12-18 20:04:50
=result        ok
=elapsed       0.101509s
=case          ejabberd_SUITE:sm_enable
=logfile       ejabberd_suite.sm_enable.html
=started       2024-12-18 20:04:50
=ended         2024-12-18 20:04:50
=result        ok
=elapsed       0.041999s
=case          ejabberd_SUITE:sm_resume
=logfile       ejabberd_suite.sm_resume.html
=started       2024-12-18 20:04:50
=ended         2024-12-18 20:04:50
=result        ok
=elapsed       0.070993s
=case          ejabberd_SUITE:sm_resume_failed
=logfile       ejabberd_suite.sm_resume_failed.html
=started       2024-12-18 20:04:50
=ended         2024-12-18 20:04:55
=result        ok
=elapsed       5.002406s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2659.html
=group_props   [{name,sm_single},sequence]
=started       2024-12-18 20:04:55
=ended         2024-12-18 20:04:55
=result        ok
=elapsed       0.000004s
=group_time    5.358s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3778.html
=group_props   [{name,sm_master_slave},sequence]
=started       2024-12-18 20:04:55
=ended         2024-12-18 20:04:55
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2691.html
=group_props   [{name,sm_queue_limit},parallel]
=started       2024-12-18 20:04:55
=ended         2024-12-18 20:04:55
=result        ok
=elapsed       0.000002s
=case          ejabberd_SUITE:sm_queue_limit_master
=logfile       ejabberd_suite.sm_queue_limit_master.2723.html
=started       2024-12-18 20:04:55
=ended         2024-12-18 20:04:55
=result        ok
=elapsed       0.247813s
=case          ejabberd_SUITE:sm_queue_limit_slave
=logfile       ejabberd_suite.sm_queue_limit_slave.2755.html
=started       2024-12-18 20:04:55
=ended         2024-12-18 20:04:55
=result        ok
=elapsed       0.144415s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2819.html
=group_props   [{name,sm_queue_limit},parallel]
=started       2024-12-18 20:04:55
=ended         2024-12-18 20:04:55
=result        ok
=elapsed       0.000002s
=group_time    0.305s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2851.html
=group_props   [{name,sm_queue_limit_detached},parallel]
=started       2024-12-18 20:04:55
=ended         2024-12-18 20:04:55
=result        ok
=elapsed       0.000002s
=case          ejabberd_SUITE:sm_queue_limit_detached_master
=logfile       ejabberd_suite.sm_queue_limit_detached_master.3906.html
=started       2024-12-18 20:04:55
=ended         2024-12-18 20:04:56
=result        ok
=elapsed       0.148292s
=case          ejabberd_SUITE:sm_queue_limit_detached_slave
=logfile       ejabberd_suite.sm_queue_limit_detached_slave.2883.html
=started       2024-12-18 20:04:55
=ended         2024-12-18 20:04:55
=result        ok
=elapsed       0.001228s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2979.html
=group_props   [{name,sm_queue_limit_detached},parallel]
=started       2024-12-18 20:04:56
=ended         2024-12-18 20:04:56
=result        ok
=elapsed       0.000002s
=group_time    0.204s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3011.html
=group_props   [{name,sm_master_slave},sequence]
=started       2024-12-18 20:04:56
=ended         2024-12-18 20:04:56
=result        ok
=elapsed       0.000003s
=group_time    0.584s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4002.html
=group_props   [{name,muc_single},sequence]
=started       2024-12-18 20:04:56
=ended         2024-12-18 20:04:56
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:muc_service_presence_error
=logfile       ejabberd_suite.muc_service_presence_error.html
=started       2024-12-18 20:04:56
=ended         2024-12-18 20:04:56
=result        ok
=elapsed       0.188096s
=case          ejabberd_SUITE:muc_service_message_error
=logfile       ejabberd_suite.muc_service_message_error.html
=started       2024-12-18 20:04:56
=ended         2024-12-18 20:04:56
=result        ok
=elapsed       0.210683s
=case          ejabberd_SUITE:muc_service_unknown_ns_iq_error
=logfile       ejabberd_suite.muc_service_unknown_ns_iq_error.html
=started       2024-12-18 20:04:56
=ended         2024-12-18 20:04:56
=result        ok
=elapsed       0.189156s
=case          ejabberd_SUITE:muc_service_iq_set_error
=logfile       ejabberd_suite.muc_service_iq_set_error.html
=started       2024-12-18 20:04:56
=ended         2024-12-18 20:04:57
=result        ok
=elapsed       0.321927s
=case          ejabberd_SUITE:muc_service_improper_iq_error
=logfile       ejabberd_suite.muc_service_improper_iq_error.html
=started       2024-12-18 20:04:57
=ended         2024-12-18 20:04:57
=result        ok
=elapsed       0.277933s
=case          ejabberd_SUITE:muc_service_features
=logfile       ejabberd_suite.muc_service_features.html
=started       2024-12-18 20:04:57
=ended         2024-12-18 20:04:57
=result        ok
=elapsed       0.102178s
=case          ejabberd_SUITE:muc_service_disco_info_node_error
=logfile       ejabberd_suite.muc_service_disco_info_node_error.html
=started       2024-12-18 20:04:57
=ended         2024-12-18 20:04:57
=result        ok
=elapsed       0.102182s
=case          ejabberd_SUITE:muc_service_disco_items
=logfile       ejabberd_suite.muc_service_disco_items.html
=started       2024-12-18 20:04:57
=ended         2024-12-18 20:04:57
=result        ok
=elapsed       0.125852s
=case          ejabberd_SUITE:muc_service_unique
=logfile       ejabberd_suite.muc_service_unique.html
=started       2024-12-18 20:04:57
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.102258s
=case          ejabberd_SUITE:muc_service_vcard
=logfile       ejabberd_suite.muc_service_vcard.html
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.102351s
=case          ejabberd_SUITE:muc_configure_non_existent
=logfile       ejabberd_suite.muc_configure_non_existent.html
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.110541s
=case          ejabberd_SUITE:muc_cancel_configure_non_existent
=logfile       ejabberd_suite.muc_cancel_configure_non_existent.html
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.102244s
=case          ejabberd_SUITE:muc_service_subscriptions
=logfile       ejabberd_suite.muc_service_subscriptions.html
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.126080s
=case          ejabberd_SUITE:muc_set_room_affiliation
=logfile       ejabberd_suite.muc_set_room_affiliation.html
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.106242s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.1669.html
=group_props   [{name,muc_single},sequence]
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.000010s
=group_time    2.612s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.1701.html
=group_props   [{name,muc_master_slave},sequence]
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.1733.html
=group_props   [{name,muc_register},parallel]
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.000002s
=case          ejabberd_SUITE:muc_register_master
=logfile       ejabberd_suite.muc_register_master.1765.html
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.116364s
=case          ejabberd_SUITE:muc_register_slave
=logfile       ejabberd_suite.muc_register_slave.2596.html
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.113989s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2660.html
=group_props   [{name,muc_register},parallel]
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:58
=result        ok
=elapsed       0.000009s
=group_time    0.173s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2692.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2024-12-18 20:04:58
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:muc_groupchat_msg_master
=logfile       ejabberd_suite.muc_groupchat_msg_master.1861.html
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.117870s
=case          ejabberd_SUITE:muc_groupchat_msg_slave
=logfile       ejabberd_suite.muc_groupchat_msg_slave.1829.html
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.116517s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.1957.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.000003s
=group_time    0.176s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.1989.html
=group_props   [{name,muc_private_msg},parallel]
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:muc_private_msg_master
=logfile       ejabberd_suite.muc_private_msg_master.2021.html
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.149706s
=case          ejabberd_SUITE:muc_private_msg_slave
=logfile       ejabberd_suite.muc_private_msg_slave.2053.html
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.148157s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2756.html
=group_props   [{name,muc_private_msg},parallel]
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.000006s
=group_time    0.207s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2788.html
=group_props   [{name,muc_set_subject},parallel]
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:muc_set_subject_master
=logfile       ejabberd_suite.muc_set_subject_master.2820.html
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.112347s
=case          ejabberd_SUITE:muc_set_subject_slave
=logfile       ejabberd_suite.muc_set_subject_slave.2852.html
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.111624s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2980.html
=group_props   [{name,muc_set_subject},parallel]
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.000003s
=group_time    0.171s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4770.html
=group_props   [{name,muc_history},parallel]
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:muc_history_master
=logfile       ejabberd_suite.muc_history_master.4802.html
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.140051s
=case          ejabberd_SUITE:muc_history_slave
=logfile       ejabberd_suite.muc_history_slave.4834.html
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.140780s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4930.html
=group_props   [{name,muc_history},parallel]
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.000003s
=group_time    0.199s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2277.html
=group_props   [{name,muc_invite},parallel]
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:04:59
=result        ok
=elapsed       0.000002s
=case          ejabberd_SUITE:muc_invite_master
=logfile       ejabberd_suite.muc_invite_master.4962.html
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:05:00
=result        ok
=elapsed       0.106173s
=case          ejabberd_SUITE:muc_invite_slave
=logfile       ejabberd_suite.muc_invite_slave.4994.html
=started       2024-12-18 20:04:59
=ended         2024-12-18 20:05:00
=result        ok
=elapsed       0.144671s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5090.html
=group_props   [{name,muc_invite},parallel]
=started       2024-12-18 20:05:00
=ended         2024-12-18 20:05:00
=result        ok
=elapsed       0.000008s
=group_time    0.202s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5122.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2024-12-18 20:05:00
=ended         2024-12-18 20:05:00
=result        ok
=elapsed       0.000003s
=case          ejabberd_SUITE:muc_invite_members_only_master
=logfile       ejabberd_suite.muc_invite_members_only_master.3267.html
=started       2024-12-18 20:05:00
=ended         2024-12-18 20:05:00
=result        ok
=elapsed       0.106377s
=case          ejabberd_SUITE:muc_invite_members_only_slave
=logfile       ejabberd_suite.muc_invite_members_only_slave.5154.html
=started       2024-12-18 20:05:00
