=== Suite started at 2023-08-25 12:35:20
=== Starting test, 1586 test cases
=cases         1586
=elapsed       0.002443
=case          ejabberd_SUITE:test_connect_missing_to
=logfile       ejabberd_suite.test_connect_missing_to.1091.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.00207
=case          ejabberd_SUITE:test_connect
=logfile       ejabberd_suite.test_connect.1107.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.200469
=case          ejabberd_SUITE:unauthenticated_iq
=logfile       ejabberd_suite.unauthenticated_iq.1123.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.001775
=case          ejabberd_SUITE:unauthenticated_message
=logfile       ejabberd_suite.unauthenticated_message.1139.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.003981
=case          ejabberd_SUITE:unauthenticated_presence
=logfile       ejabberd_suite.unauthenticated_presence.1155.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.001589
=case          ejabberd_SUITE:test_starttls
=logfile       ejabberd_suite.test_starttls.1171.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.008936
=case          ejabberd_SUITE:test_auth
=logfile       ejabberd_suite.test_auth.1187.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.388164
=case          ejabberd_SUITE:test_zlib
=logfile       ejabberd_suite.test_zlib.1203.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.006934
=case          ejabberd_SUITE:test_bind
=logfile       ejabberd_suite.test_bind.1219.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.10504
=case          ejabberd_SUITE:test_open_session
=logfile       ejabberd_suite.test_open_session.1235.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.107803
=case          ejabberd_SUITE:codec_failure
=logfile       ejabberd_suite.codec_failure.1251.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.106584
=case          ejabberd_SUITE:unsupported_query
=logfile       ejabberd_suite.unsupported_query.1267.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.273626
=case          ejabberd_SUITE:bad_nonza
=logfile       ejabberd_suite.bad_nonza.1283.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.147628
=case          ejabberd_SUITE:invalid_from
=logfile       ejabberd_suite.invalid_from.1299.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.10299
=case          ejabberd_SUITE:ping
=logfile       ejabberd_suite.ping.1315.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.274995
=case          ejabberd_SUITE:version
=logfile       ejabberd_suite.version.1331.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.273962
=case          ejabberd_SUITE:time
=logfile       ejabberd_suite.time.1347.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:26
=result        ok
=elapsed       0.319047
=case          ejabberd_SUITE:stats
=logfile       ejabberd_suite.stats.1363.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:26
=result        ok
=elapsed       0.379317
=case          ejabberd_SUITE:disco
=logfile       ejabberd_suite.disco.1379.html
=started       2023-08-25 12:35:24
=ended         2023-08-25 12:35:25
=result        ok
=elapsed       0.285309
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.1874.html
=group_props   [{name,anonymous},parallel]
=started       2023-08-25 12:35:26
=ended         2023-08-25 12:35:26
=result        ok
=elapsed       5.0e-6
=group_time    1.203s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2083.html
=group_props   [{name,presence_and_s2s},sequence]
=started       2023-08-25 12:35:26
=ended         2023-08-25 12:35:26
=result        ok
=elapsed       8.0e-6
=case          ejabberd_SUITE:test_auth_fail
=logfile       ejabberd_suite.test_auth_fail.2099.html
=started       2023-08-25 12:35:26
=ended         2023-08-25 12:35:26
=result        ok
=elapsed       0.002663
=case          ejabberd_SUITE:presence
=logfile       ejabberd_suite.presence.html
=started       2023-08-25 12:35:26
=ended         2023-08-25 12:35:26
=result        ok
=elapsed       0.102178
=case          ejabberd_SUITE:s2s_dialback
=logfile       ejabberd_suite.s2s_dialback.html
=started       2023-08-25 12:35:26
=ended         2023-08-25 12:35:26
=result        ok
=elapsed       0.304149
=case          ejabberd_SUITE:s2s_optional
=logfile       ejabberd_suite.s2s_optional.html
=started       2023-08-25 12:35:26
=ended         2023-08-25 12:35:26
=result        ok
=elapsed       0.191228
=case          ejabberd_SUITE:s2s_required
=logfile       ejabberd_suite.s2s_required.html
=started       2023-08-25 12:35:26
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       0.17745
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2275.html
=group_props   [{name,presence_and_s2s},sequence]
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       5.0e-6
=group_time    1.028s
=case          ejabberd_SUITE:auth_external
=logfile       ejabberd_suite.auth_external.html
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       0.018648
=case          ejabberd_SUITE:auth_external_no_jid
=logfile       ejabberd_suite.auth_external_no_jid.html
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       0.008997
=case          ejabberd_SUITE:auth_external_no_user
=logfile       ejabberd_suite.auth_external_no_user.html
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       0.007477
=case          ejabberd_SUITE:auth_external_malformed_jid
=logfile       ejabberd_suite.auth_external_malformed_jid.html
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       0.007688
=case          ejabberd_SUITE:auth_external_wrong_jid
=logfile       ejabberd_suite.auth_external_wrong_jid.html
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       0.009041
=case          ejabberd_SUITE:auth_external_wrong_server
=logfile       ejabberd_suite.auth_external_wrong_server.html
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       0.006894
=case          ejabberd_SUITE:auth_external_invalid_cert
=logfile       ejabberd_suite.auth_external_invalid_cert.html
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       0.0067
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2098.html
=group_props   [{name,jidprep_single},sequence]
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:jidprep_feature_enabled
=logfile       ejabberd_suite.jidprep_feature_enabled.html
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       0.103935
=case          ejabberd_SUITE:jidprep_normalize_jid
=logfile       ejabberd_suite.jidprep_normalize_jid.html
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       0.117078
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2371.html
=group_props   [{name,jidprep_single},sequence]
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       5.0e-6
=group_time    0.345s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2146.html
=group_props   [{name,sm_single},sequence]
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:27
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:sm_feature_enabled
=logfile       ejabberd_suite.sm_feature_enabled.html
=started       2023-08-25 12:35:27
=ended         2023-08-25 12:35:28
=result        ok
=elapsed       0.101194
=case          ejabberd_SUITE:sm_enable
=logfile       ejabberd_suite.sm_enable.html
=started       2023-08-25 12:35:28
=ended         2023-08-25 12:35:28
=result        ok
=elapsed       0.044581
=case          ejabberd_SUITE:sm_resume
=logfile       ejabberd_suite.sm_resume.html
=started       2023-08-25 12:35:28
=ended         2023-08-25 12:35:28
=result        ok
=elapsed       0.06727
=case          ejabberd_SUITE:sm_resume_failed
=logfile       ejabberd_suite.sm_resume_failed.html
=started       2023-08-25 12:35:28
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       5.002358
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2451.html
=group_props   [{name,sm_single},sequence]
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       6.0e-6
=group_time    5.413s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2467.html
=group_props   [{name,sm_master_slave},sequence]
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2483.html
=group_props   [{name,sm_queue_limit},parallel]
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:sm_queue_limit_master
=logfile       ejabberd_suite.sm_queue_limit_master.2499.html
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       0.256443
=case          ejabberd_SUITE:sm_queue_limit_slave
=logfile       ejabberd_suite.sm_queue_limit_slave.2515.html
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       0.151727
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2563.html
=group_props   [{name,sm_queue_limit},parallel]
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       5.0e-6
=group_time    0.326s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2242.html
=group_props   [{name,sm_queue_limit_detached},parallel]
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:sm_queue_limit_detached_master
=logfile       ejabberd_suite.sm_queue_limit_detached_master.2258.html
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       0.158248
=case          ejabberd_SUITE:sm_queue_limit_detached_slave
=logfile       ejabberd_suite.sm_queue_limit_detached_slave.2274.html
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       0.002212
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2611.html
=group_props   [{name,sm_queue_limit_detached},parallel]
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       5.0e-6
=group_time    0.226s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2627.html
=group_props   [{name,sm_master_slave},sequence]
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:33
=result        ok
=elapsed       5.0e-6
=group_time    0.634s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2643.html
=group_props   [{name,muc_single},sequence]
=started       2023-08-25 12:35:33
=ended         2023-08-25 12:35:34
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_service_presence_error
=logfile       ejabberd_suite.muc_service_presence_error.html
=started       2023-08-25 12:35:34
=ended         2023-08-25 12:35:34
=result        ok
=elapsed       0.190347
=case          ejabberd_SUITE:muc_service_message_error
=logfile       ejabberd_suite.muc_service_message_error.html
=started       2023-08-25 12:35:34
=ended         2023-08-25 12:35:34
=result        ok
=elapsed       0.210099
=case          ejabberd_SUITE:muc_service_unknown_ns_iq_error
=logfile       ejabberd_suite.muc_service_unknown_ns_iq_error.html
=started       2023-08-25 12:35:34
=ended         2023-08-25 12:35:34
=result        ok
=elapsed       0.19406
=case          ejabberd_SUITE:muc_service_iq_set_error
=logfile       ejabberd_suite.muc_service_iq_set_error.html
=started       2023-08-25 12:35:34
=ended         2023-08-25 12:35:35
=result        ok
=elapsed       0.336435
=case          ejabberd_SUITE:muc_service_improper_iq_error
=logfile       ejabberd_suite.muc_service_improper_iq_error.html
=started       2023-08-25 12:35:35
=ended         2023-08-25 12:35:35
=result        ok
=elapsed       0.276659
=case          ejabberd_SUITE:muc_service_features
=logfile       ejabberd_suite.muc_service_features.html
=started       2023-08-25 12:35:35
=ended         2023-08-25 12:35:35
=result        ok
=elapsed       0.103054
=case          ejabberd_SUITE:muc_service_disco_info_node_error
=logfile       ejabberd_suite.muc_service_disco_info_node_error.html
=started       2023-08-25 12:35:35
=ended         2023-08-25 12:35:35
=result        ok
=elapsed       0.103204
=case          ejabberd_SUITE:muc_service_disco_items
=logfile       ejabberd_suite.muc_service_disco_items.html
=started       2023-08-25 12:35:35
=ended         2023-08-25 12:35:35
=result        ok
=elapsed       0.139536
=case          ejabberd_SUITE:muc_service_unique
=logfile       ejabberd_suite.muc_service_unique.html
=started       2023-08-25 12:35:35
=ended         2023-08-25 12:35:35
=result        ok
=elapsed       0.102809
=case          ejabberd_SUITE:muc_service_vcard
=logfile       ejabberd_suite.muc_service_vcard.html
=started       2023-08-25 12:35:35
=ended         2023-08-25 12:35:36
=result        ok
=elapsed       0.102592
=case          ejabberd_SUITE:muc_configure_non_existent
=logfile       ejabberd_suite.muc_configure_non_existent.html
=started       2023-08-25 12:35:36
=ended         2023-08-25 12:35:36
=result        ok
=elapsed       0.121741
=case          ejabberd_SUITE:muc_cancel_configure_non_existent
=logfile       ejabberd_suite.muc_cancel_configure_non_existent.html
=started       2023-08-25 12:35:36
=ended         2023-08-25 12:35:36
=result        ok
=elapsed       0.103987
=case          ejabberd_SUITE:muc_service_subscriptions
=logfile       ejabberd_suite.muc_service_subscriptions.html
=started       2023-08-25 12:35:36
=ended         2023-08-25 12:35:36
=result        ok
=elapsed       0.141741
=case          ejabberd_SUITE:muc_set_room_affiliation
=logfile       ejabberd_suite.muc_set_room_affiliation.html
=started       2023-08-25 12:35:36
=ended         2023-08-25 12:35:36
=result        ok
=elapsed       0.231746
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2995.html
=group_props   [{name,muc_single},sequence]
=started       2023-08-25 12:35:36
=ended         2023-08-25 12:35:36
=result        ok
=elapsed       6.0e-6
=group_time    2.877s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2610.html
=group_props   [{name,muc_master_slave},sequence]
=started       2023-08-25 12:35:36
=ended         2023-08-25 12:35:36
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2626.html
=group_props   [{name,muc_register},parallel]
=started       2023-08-25 12:35:36
=ended         2023-08-25 12:35:36
=result        ok
=elapsed       2.8e-5
=case          ejabberd_SUITE:muc_register_master
=logfile       ejabberd_suite.muc_register_master.2642.html
=started       2023-08-25 12:35:36
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       0.125167
=case          ejabberd_SUITE:muc_register_slave
=logfile       ejabberd_suite.muc_register_slave.2658.html
=started       2023-08-25 12:35:36
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       0.123497
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3027.html
=group_props   [{name,muc_register},parallel]
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       5.0e-6
=group_time    0.194s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3043.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_groupchat_msg_master
=logfile       ejabberd_suite.muc_groupchat_msg_master.3059.html
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       0.149654
=case          ejabberd_SUITE:muc_groupchat_msg_slave
=logfile       ejabberd_suite.muc_groupchat_msg_slave.3075.html
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       0.145781
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2722.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       5.0e-6
=group_time    0.217s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2738.html
=group_props   [{name,muc_private_msg},parallel]
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_private_msg_master
=logfile       ejabberd_suite.muc_private_msg_master.2754.html
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       0.151374
=case          ejabberd_SUITE:muc_private_msg_slave
=logfile       ejabberd_suite.muc_private_msg_slave.2770.html
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       0.147837
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3235.html
=group_props   [{name,muc_private_msg},parallel]
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       5.0e-6
=group_time    0.218s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3251.html
=group_props   [{name,muc_set_subject},parallel]
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_set_subject_master
=logfile       ejabberd_suite.muc_set_subject_master.3267.html
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       0.12452
=case          ejabberd_SUITE:muc_set_subject_slave
=logfile       ejabberd_suite.muc_set_subject_slave.3283.html
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       0.121917
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2850.html
=group_props   [{name,muc_set_subject},parallel]
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       5.0e-6
=group_time    0.192s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2866.html
=group_props   [{name,muc_history},parallel]
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:37
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_history_master
=logfile       ejabberd_suite.muc_history_master.2882.html
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       0.168558
=case          ejabberd_SUITE:muc_history_slave
=logfile       ejabberd_suite.muc_history_slave.2898.html
=started       2023-08-25 12:35:37
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       0.171483
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2978.html
=group_props   [{name,muc_history},parallel]
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       6.0e-6
=group_time    0.242s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2994.html
=group_props   [{name,muc_invite},parallel]
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_invite_master
=logfile       ejabberd_suite.muc_invite_master.3010.html
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       0.11306
=case          ejabberd_SUITE:muc_invite_slave
=logfile       ejabberd_suite.muc_invite_slave.3026.html
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       0.14577
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3106.html
=group_props   [{name,muc_invite},parallel]
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       5.0e-6
=group_time    0.219s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3122.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_invite_members_only_master
=logfile       ejabberd_suite.muc_invite_members_only_master.3138.html
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       0.115011
=case          ejabberd_SUITE:muc_invite_members_only_slave
=logfile       ejabberd_suite.muc_invite_members_only_slave.3154.html
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       0.108498
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3234.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       5.0e-6
=group_time    0.181s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3250.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_invite_password_protected_master
=logfile       ejabberd_suite.muc_invite_password_protected_master.3266.html
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       0.154617
=case          ejabberd_SUITE:muc_invite_password_protected_slave
=logfile       ejabberd_suite.muc_invite_password_protected_slave.3282.html
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       0.112463
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3427.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       5.0e-6
=group_time    0.224s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3443.html
=group_props   [{name,muc_voice_request},parallel]
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:38
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_voice_request_master
=logfile       ejabberd_suite.muc_voice_request_master.3459.html
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:39
=result        ok
=elapsed       0.127211
=case          ejabberd_SUITE:muc_voice_request_slave
=logfile       ejabberd_suite.muc_voice_request_slave.3475.html
=started       2023-08-25 12:35:38
=ended         2023-08-25 12:35:39
=result        ok
=elapsed       0.12265
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3539.html
=group_props   [{name,muc_voice_request},parallel]
=started       2023-08-25 12:35:39
=ended         2023-08-25 12:35:39
=result        ok
=elapsed       4.0e-6
=group_time    0.198s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3555.html
=group_props   [{name,muc_change_role},parallel]
=started       2023-08-25 12:35:39
=ended         2023-08-25 12:35:39
=result        ok
=elapsed       1.1e-5
=case          ejabberd_SUITE:muc_change_role_master
=logfile       ejabberd_suite.muc_change_role_master.3571.html
=started       2023-08-25 12:35:39
=ended         2023-08-25 12:35:39
=result        ok
=elapsed       0.123029
=case          ejabberd_SUITE:muc_change_role_slave
=logfile       ejabberd_suite.muc_change_role_slave.3587.html
=started       2023-08-25 12:35:39
=ended         2023-08-25 12:35:39
=result        ok
=elapsed       0.118735
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3394.html
