=== Suite started at 2023-01-16 15:50:27
=== Starting test, 1586 test cases
=cases         1586
=group_props   [{name,anonymous},parallel]
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:36
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:test_connect_bad_xml
=logfile       ejabberd_suite.test_connect_bad_xml.1059.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:36
=result        ok
=elapsed       0.002458
=case          ejabberd_SUITE:test_connect_unexpected_xml
=logfile       ejabberd_suite.test_connect_unexpected_xml.1075.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:36
=result        ok
=elapsed       0.104473
=case          ejabberd_SUITE:test_connect_unknown_ns
=logfile       ejabberd_suite.test_connect_unknown_ns.1091.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:36
=result        ok
=elapsed       0.217402
=case          ejabberd_SUITE:test_connect_bad_xmlns
=logfile       ejabberd_suite.test_connect_bad_xmlns.1107.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.010555
=case          ejabberd_SUITE:test_connect_bad_ns_stream
=logfile       ejabberd_suite.test_connect_bad_ns_stream.1123.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:36
=result        ok
=elapsed       0.005607
=case          ejabberd_SUITE:test_connect_bad_lang
=logfile       ejabberd_suite.test_connect_bad_lang.1139.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:36
=result        ok
=elapsed       0.003774
=case          ejabberd_SUITE:test_connect_bad_to
=logfile       ejabberd_suite.test_connect_bad_to.1155.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.014113
=case          ejabberd_SUITE:test_connect_missing_to
=logfile       ejabberd_suite.test_connect_missing_to.1458.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.013648
=case          ejabberd_SUITE:test_connect
=logfile       ejabberd_suite.test_connect.1171.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:36
=result        ok
=elapsed       0.128047
=case          ejabberd_SUITE:unauthenticated_iq
=logfile       ejabberd_suite.unauthenticated_iq.1474.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.006633
=case          ejabberd_SUITE:unauthenticated_message
=logfile       ejabberd_suite.unauthenticated_message.1490.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.006053
=case          ejabberd_SUITE:unauthenticated_presence
=logfile       ejabberd_suite.unauthenticated_presence.1506.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.004609
=case          ejabberd_SUITE:test_starttls
=logfile       ejabberd_suite.test_starttls.1522.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.018142
=case          ejabberd_SUITE:test_auth
=logfile       ejabberd_suite.test_auth.1538.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.015277
=case          ejabberd_SUITE:test_zlib
=logfile       ejabberd_suite.test_zlib.1554.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:36
=result        ok
=elapsed       0.004371
=case          ejabberd_SUITE:test_bind
=logfile       ejabberd_suite.test_bind.1570.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.105736
=case          ejabberd_SUITE:test_open_session
=logfile       ejabberd_suite.test_open_session.1586.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.106132
=case          ejabberd_SUITE:codec_failure
=logfile       ejabberd_suite.codec_failure.1602.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.105507
=case          ejabberd_SUITE:unsupported_query
=logfile       ejabberd_suite.unsupported_query.1618.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.258645
=case          ejabberd_SUITE:bad_nonza
=logfile       ejabberd_suite.bad_nonza.1634.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.106207
=case          ejabberd_SUITE:invalid_from
=logfile       ejabberd_suite.invalid_from.1650.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:36
=result        ok
=elapsed       0.103121
=case          ejabberd_SUITE:ping
=logfile       ejabberd_suite.ping.1666.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.352396
=case          ejabberd_SUITE:version
=logfile       ejabberd_suite.version.1682.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.336863
=case          ejabberd_SUITE:time
=logfile       ejabberd_suite.time.1698.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.371738
=case          ejabberd_SUITE:stats
=logfile       ejabberd_suite.stats.1714.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.312969
=case          ejabberd_SUITE:disco
=logfile       ejabberd_suite.disco.1730.html
=started       2023-01-16 15:50:36
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.376265
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2338.html
=group_props   [{name,anonymous},parallel]
=started       2023-01-16 15:50:37
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       4.0e-6
=group_time    1.234s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2354.html
=group_props   [{name,presence_and_s2s},sequence]
=started       2023-01-16 15:50:37
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       8.0e-6
=case          ejabberd_SUITE:test_auth_fail
=logfile       ejabberd_suite.test_auth_fail.1619.html
=started       2023-01-16 15:50:37
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.002087
=case          ejabberd_SUITE:presence
=logfile       ejabberd_suite.presence.html
=started       2023-01-16 15:50:37
=ended         2023-01-16 15:50:37
=result        ok
=elapsed       0.103356
=case          ejabberd_SUITE:s2s_dialback
=logfile       ejabberd_suite.s2s_dialback.html
=started       2023-01-16 15:50:37
=ended         2023-01-16 15:50:38
=result        ok
=elapsed       0.623548
=case          ejabberd_SUITE:s2s_optional
=logfile       ejabberd_suite.s2s_optional.html
=started       2023-01-16 15:50:38
=ended         2023-01-16 15:50:38
=result        ok
=elapsed       0.26712
=case          ejabberd_SUITE:s2s_required
=logfile       ejabberd_suite.s2s_required.html
=started       2023-01-16 15:50:38
=ended         2023-01-16 15:50:38
=result        ok
=elapsed       0.242327
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.1811.html
=group_props   [{name,presence_and_s2s},sequence]
=started       2023-01-16 15:50:38
=ended         2023-01-16 15:50:38
=result        ok
=elapsed       1.3e-5
=group_time    1.484s
=case          ejabberd_SUITE:auth_external
=logfile       ejabberd_suite.auth_external.html
=started       2023-01-16 15:50:38
=ended         2023-01-16 15:50:38
=result        ok
=elapsed       0.007813
=case          ejabberd_SUITE:auth_external_no_jid
=logfile       ejabberd_suite.auth_external_no_jid.html
=started       2023-01-16 15:50:38
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       0.009097
=case          ejabberd_SUITE:auth_external_no_user
=logfile       ejabberd_suite.auth_external_no_user.html
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       0.007718
=case          ejabberd_SUITE:auth_external_malformed_jid
=logfile       ejabberd_suite.auth_external_malformed_jid.html
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       0.006167
=case          ejabberd_SUITE:auth_external_wrong_jid
=logfile       ejabberd_suite.auth_external_wrong_jid.html
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       0.014621
=case          ejabberd_SUITE:auth_external_wrong_server
=logfile       ejabberd_suite.auth_external_wrong_server.html
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       0.006945
=case          ejabberd_SUITE:auth_external_invalid_cert
=logfile       ejabberd_suite.auth_external_invalid_cert.html
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       0.009036
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2594.html
=group_props   [{name,jidprep_single},sequence]
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:jidprep_feature_enabled
=logfile       ejabberd_suite.jidprep_feature_enabled.html
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       0.102598
=case          ejabberd_SUITE:jidprep_normalize_jid
=logfile       ejabberd_suite.jidprep_normalize_jid.html
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       0.188703
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.1891.html
=group_props   [{name,jidprep_single},sequence]
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       3.0e-6
=group_time    0.404s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.1907.html
=group_props   [{name,sm_single},sequence]
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       7.0e-6
=case          ejabberd_SUITE:sm_feature_enabled
=logfile       ejabberd_suite.sm_feature_enabled.html
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       0.100922
=case          ejabberd_SUITE:sm_enable
=logfile       ejabberd_suite.sm_enable.html
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:39
=result        ok
=elapsed       0.124599
=case          ejabberd_SUITE:sm_resume
=logfile       ejabberd_suite.sm_resume.html
=started       2023-01-16 15:50:39
=ended         2023-01-16 15:50:40
=result        ok
=elapsed       0.254106
=case          ejabberd_SUITE:sm_resume_failed
=logfile       ejabberd_suite.sm_resume_failed.html
=started       2023-01-16 15:50:40
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       5.002836
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2722.html
=group_props   [{name,sm_single},sequence]
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       3.0e-6
=group_time    5.682s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2738.html
=group_props   [{name,sm_master_slave},sequence]
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       8.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2754.html
=group_props   [{name,sm_queue_limit},parallel]
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:sm_queue_limit_master
=logfile       ejabberd_suite.sm_queue_limit_master.2770.html
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       0.213972
=case          ejabberd_SUITE:sm_queue_limit_slave
=logfile       ejabberd_suite.sm_queue_limit_slave.2786.html
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       0.111854
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.1955.html
=group_props   [{name,sm_queue_limit},parallel]
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       4.0e-6
=group_time    0.293s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.1971.html
=group_props   [{name,sm_queue_limit_detached},parallel]
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:sm_queue_limit_detached_master
=logfile       ejabberd_suite.sm_queue_limit_detached_master.1987.html
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       0.123297
=case          ejabberd_SUITE:sm_queue_limit_detached_slave
=logfile       ejabberd_suite.sm_queue_limit_detached_slave.2003.html
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       0.001822
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2051.html
=group_props   [{name,sm_queue_limit_detached},parallel]
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       3.0e-6
=group_time    0.193s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2067.html
=group_props   [{name,sm_master_slave},sequence]
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       2.0e-6
=group_time    0.566s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2083.html
=group_props   [{name,muc_single},sequence]
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:45
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_service_presence_error
=logfile       ejabberd_suite.muc_service_presence_error.html
=started       2023-01-16 15:50:45
=ended         2023-01-16 15:50:46
=result        ok
=elapsed       0.1059
=case          ejabberd_SUITE:muc_service_message_error
=logfile       ejabberd_suite.muc_service_message_error.html
=started       2023-01-16 15:50:46
=ended         2023-01-16 15:50:46
=result        ok
=elapsed       0.14481
=case          ejabberd_SUITE:muc_service_unknown_ns_iq_error
=logfile       ejabberd_suite.muc_service_unknown_ns_iq_error.html
=started       2023-01-16 15:50:46
=ended         2023-01-16 15:50:46
=result        ok
=elapsed       0.106852
=case          ejabberd_SUITE:muc_service_iq_set_error
=logfile       ejabberd_suite.muc_service_iq_set_error.html
=started       2023-01-16 15:50:46
=ended         2023-01-16 15:50:46
=result        ok
=elapsed       0.161825
=case          ejabberd_SUITE:muc_service_improper_iq_error
=logfile       ejabberd_suite.muc_service_improper_iq_error.html
=started       2023-01-16 15:50:46
=ended         2023-01-16 15:50:46
=result        ok
=elapsed       0.109771
=case          ejabberd_SUITE:muc_service_features
=logfile       ejabberd_suite.muc_service_features.html
=started       2023-01-16 15:50:46
=ended         2023-01-16 15:50:46
=result        ok
=elapsed       0.102801
=case          ejabberd_SUITE:muc_service_disco_info_node_error
=logfile       ejabberd_suite.muc_service_disco_info_node_error.html
=started       2023-01-16 15:50:46
=ended         2023-01-16 15:50:47
=result        ok
=elapsed       0.102358
=case          ejabberd_SUITE:muc_service_disco_items
=logfile       ejabberd_suite.muc_service_disco_items.html
=started       2023-01-16 15:50:47
=ended         2023-01-16 15:50:47
=result        ok
=elapsed       0.142448
=case          ejabberd_SUITE:muc_service_unique
=logfile       ejabberd_suite.muc_service_unique.html
=started       2023-01-16 15:50:47
=ended         2023-01-16 15:50:47
=result        ok
=elapsed       0.102426
=case          ejabberd_SUITE:muc_service_vcard
=logfile       ejabberd_suite.muc_service_vcard.html
=started       2023-01-16 15:50:47
=ended         2023-01-16 15:50:47
=result        ok
=elapsed       0.103648
=case          ejabberd_SUITE:muc_configure_non_existent
=logfile       ejabberd_suite.muc_configure_non_existent.html
=started       2023-01-16 15:50:47
=ended         2023-01-16 15:50:47
=result        ok
=elapsed       0.125601
=case          ejabberd_SUITE:muc_cancel_configure_non_existent
=logfile       ejabberd_suite.muc_cancel_configure_non_existent.html
=started       2023-01-16 15:50:47
=ended         2023-01-16 15:50:47
=result        ok
=elapsed       0.104656
=case          ejabberd_SUITE:muc_service_subscriptions
=logfile       ejabberd_suite.muc_service_subscriptions.html
=started       2023-01-16 15:50:47
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       0.155592
=case          ejabberd_SUITE:muc_set_room_affiliation
=logfile       ejabberd_suite.muc_set_room_affiliation.html
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       0.33252
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3378.html
=group_props   [{name,muc_single},sequence]
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       5.0e-6
=group_time    2.432s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2243.html
=group_props   [{name,muc_master_slave},sequence]
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2259.html
=group_props   [{name,muc_register},parallel]
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:muc_register_master
=logfile       ejabberd_suite.muc_register_master.2275.html
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       0.133794
=case          ejabberd_SUITE:muc_register_slave
=logfile       ejabberd_suite.muc_register_slave.2291.html
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       0.112758
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2339.html
=group_props   [{name,muc_register},parallel]
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       3.0e-6
=group_time    0.195s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2355.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_groupchat_msg_master
=logfile       ejabberd_suite.muc_groupchat_msg_master.2371.html
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       0.139019
=case          ejabberd_SUITE:muc_groupchat_msg_slave
=logfile       ejabberd_suite.muc_groupchat_msg_slave.2387.html
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       0.138886
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3458.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       3.0e-6
=group_time    0.202s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3474.html
=group_props   [{name,muc_private_msg},parallel]
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:48
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_private_msg_master
=logfile       ejabberd_suite.muc_private_msg_master.3490.html
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       0.119522
=case          ejabberd_SUITE:muc_private_msg_slave
=logfile       ejabberd_suite.muc_private_msg_slave.3506.html
=started       2023-01-16 15:50:48
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       0.116828
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2499.html
=group_props   [{name,muc_private_msg},parallel]
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       4.0e-6
=group_time    0.183s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2515.html
=group_props   [{name,muc_set_subject},parallel]
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_set_subject_master
=logfile       ejabberd_suite.muc_set_subject_master.2531.html
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       0.122752
=case          ejabberd_SUITE:muc_set_subject_slave
=logfile       ejabberd_suite.muc_set_subject_slave.2547.html
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       0.120173
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3586.html
=group_props   [{name,muc_set_subject},parallel]
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       3.0e-6
=group_time    0.184s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3602.html
=group_props   [{name,muc_history},parallel]
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_history_master
=logfile       ejabberd_suite.muc_history_master.3618.html
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       0.165635
=case          ejabberd_SUITE:muc_history_slave
=logfile       ejabberd_suite.muc_history_slave.3634.html
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       0.160245
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2675.html
=group_props   [{name,muc_history},parallel]
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       4.0e-6
=group_time    0.227s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2691.html
=group_props   [{name,muc_invite},parallel]
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_invite_master
=logfile       ejabberd_suite.muc_invite_master.2707.html
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       0.113815
=case          ejabberd_SUITE:muc_invite_slave
=logfile       ejabberd_suite.muc_invite_slave.2723.html
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       0.109284
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3714.html
=group_props   [{name,muc_invite},parallel]
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       4.0e-6
=group_time    0.183s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3730.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_invite_members_only_master
=logfile       ejabberd_suite.muc_invite_members_only_master.3746.html
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       0.112003
=case          ejabberd_SUITE:muc_invite_members_only_slave
=logfile       ejabberd_suite.muc_invite_members_only_slave.3762.html
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       0.116589
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3810.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2023-01-16 15:50:49
=ended         2023-01-16 15:50:49
=result        ok
=elapsed       4.0e-6
=group_time    0.182s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3826.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_invite_password_protected_master
=logfile       ejabberd_suite.muc_invite_password_protected_master.3842.html
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       0.154461
=case          ejabberd_SUITE:muc_invite_password_protected_slave
=logfile       ejabberd_suite.muc_invite_password_protected_slave.3858.html
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       0.108355
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.3938.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       3.0e-6
=group_time    0.223s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.3954.html
=group_props   [{name,muc_voice_request},parallel]
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_voice_request_master
=logfile       ejabberd_suite.muc_voice_request_master.3970.html
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       0.134025
=case          ejabberd_SUITE:muc_voice_request_slave
=logfile       ejabberd_suite.muc_voice_request_slave.3986.html
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       0.131359
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.2851.html
=group_props   [{name,muc_voice_request},parallel]
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       3.0e-6
=group_time    0.199s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.2867.html
=group_props   [{name,muc_change_role},parallel]
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_change_role_master
=logfile       ejabberd_suite.muc_change_role_master.2883.html
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       0.131487
=case          ejabberd_SUITE:muc_change_role_slave
=logfile       ejabberd_suite.muc_change_role_slave.2899.html
=started       2023-01-16 15:50:50
=ended         2023-01-16 15:50:50
=result        ok
=elapsed       0.123222
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4114.html
